"CNES";"UF";"IBGE";"NOME";"LOGRADOURO";"BAIRRO";"LATITUDE";"LONGITUDE"
2038153;35;354910;"UBS DR DELVO DE OLIVEIRA WESTIN SAO JOAO DA BOA VISTA";"AVENIDA OSCAR PIRAJA MARTINS";"SAO LAZARO";-21,97029;-46,78826
2053373;35;350715;"UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO ITARARE";"RUA MARIA JACINTA DE ALMEIDA";"CENTRO";-24,31793;-49,14377
2061864;35;355350;"UNIDADE BASICA DE SAUDE VEREADOR JORGE ANTONIO VIEIRA";"RUA JOSE DE MOURA GLASSER";"DISTRITO DO RIO TURV";-23,9612;-47,5062
2063670;35;355030;"UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA";"R FRANCISCO FRANCO MACHADO";"VILA SABRINA";-23,4923;-46,57311
2068079;35;355030;"UBS CARANDIRU";"R JOSE PEREIRA JORGE";"CARANDIRU";-23,50456;-46,61068
2068109;35;355030;"UBS VILA LEONOR";"AV ANGELINA";"VL LEONOR";-23,49865;-46,59675
2069954;35;355540;"UBS DO SERTAO DA QUINA UBATUBA";"RUA ANTONIO DA CRUZ AMORIM";"SERTAO DO MEIO SERT";-23,43649;-45,07454
2075202;35;355030;"AMA UBS JARDIM BRASIL";"R FRANCISCO PEIXOTO BIZERRA";"JARDIM BRASIL";-23,4861;-46,57666
2097737;35;355620;"UBS PINHEIROS";"RUA HORACIO SALES CUNHA";"JARDIM PINHEIROS";-22,96254;-46,98209
2746468;35;351300;"UBS AGUA ESPRAIADA";"ESTRADA AGUA ESPRAIADA";"AGUA ESPRAIADA";-23,67271;-47,04039
2746522;35;351300;"UBS CAUCAIA DO ALTO";"AV ROQUE CELESTINO PIRES";"CAUCAIA DO ALTO";-23,68597;-47,02119
2746735;35;351300;"UBS MORRO GRANDE";"NUCLEO RESIDENCIAL SABESP";"MORRO GRANDE";-23,61552;-46,94857
2746824;35;351300;"UBS SANTA ANGELA";"RUA FRANCISCO PEREIRA A FILHO";"JD SANTA ANGELA";-23,5862;-46,81721
2787024;35;355030;"AMA UBS ELISIO TEIXEIRA LEITE";"RUA JOAO AMADO COUTINHO";"JARAGUA";-23,44643;-46,71712
2787121;35;355030;"UBS IGUACU MARIA JOSE MARIANO DA SILVA";"AV DO ORATORIO";"VILA INDUSTRIAL";-23,61294;-46,52282
2787199;35;355030;"UBS JARDIM ARACATI";"RUA FRANCISCO HOMEM DE EL REI";"JARDIM ARACATI";-23,71844;-46,77007
2787415;35;355030;"UBS JARDIM GUARANI";"RUA SANTANA DO ARACUAI";"BRASILANDIA";-23,5532;-46,6272
2787555;35;355030;"AMA UBS JARDIM LADEIRA ROSA";"RUA JOSE DA COSTA GAVIAO";"PARQUE TIETE";-23,46159;-46,67335
2787946;35;355030;"UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS";"RUA IBIRAIARAS";"BRASILANDIA";-23,5505;-46,6327
2788233;35;355030;"AMA UBS PARQUE ANHANGUERA";"AVENIDA PIERRE RENOIR";"JARDIM BRITANIA";-23,43111;-46,78768
2788454;35;355030;"AMA UBS PARQUE SANTO ANTONIO";"RUA MANOEL BORDALO PINHEIRO";"PARQUE SANTO ANTONIO";-23,65701;-46,75613
2789140;35;355030;"AMA UBS VILA PALMEIRAS";"RUA FRANCISCO LOTUFO";"VILA PALMEIRAS";-23,343;-46,3413
2819317;35;354380;"ESF ANTENOR CARLOS DE MATOS";"RUA SAO LUCAS";"JARDIM MARIANA";-21,71263;-50,7208
3314529;35;351110;"USF DR MICHEL CURI NOSSO TETO";"AVENIDA PALMARES";"NOSSO TETO";-21,12466;-48,94756
3314723;35;351110;"USF DR JOSE RAMIRO MADEIRA CONJUNTO EUCLIDES";"RUA ARICANDUVA";"CONJUNTO EUCLIDES";-21,13725;-48,94937
3661741;35;355030;"UBS NOVO CAMINHO";"RUA ANTONIO DA MATA JUNIOR";"J SAO LUIS";-23,65617;-46,73561
3738582;35;355030;"UBS CITY JARAGUA";"ESTRADA DE TAIPAS";"JARAGUA";-23,44174;-46,7368
3738604;35;355030;"UBS PARQUE MARIA DOMITILA";"AV DO ANASTACIO";"CITY AMERICA";-23,48861;-46,74079
4050754;35;355540;"UBS DA MARANDUBA UBATUBA";"RUA ANTONIO DA CRUZ AMORIM";"SERTAO DA QUINA";-23,43604;-45,0721
4466713;35;355030;"UBS SANTO DIAS";"RUA SANTO DIAS";"VILA NOVA ESPERANCA";-23,3296;-46,375
4677358;35;355030;"UBS JARDIM DAMASCENO";"RUA GRUMIXA";"JARDIM DAMASCENO";-23,5703;-46,5634
4799909;35;353890;"UNIDADE DE SAUDE DA FAMILIA IV CS";"RUA RIACHUELO";"CENTRO";-21,99858;-49,45674
5313902;35;355030;"UBS BRASILIA M BOI MIRIM";"RUA MAPORE";"J BRASILIA";-23,65385;-46,74502
5720591;35;350520;"3 POSTO SAUDE DA FAMILIA VILA AMERICANA";"RUA BENEDITO PEREIRA DE AGUIAR";"VILA CONCEICAO";-22,073;-48,73
5812399;35;353890;"UNIDADE DE SAUDE DA FAMILIA DIMAS EDUARDO CARNEIRO VOLPATO";"RUA DAS ACACIAS";"JARDIM RINALDI";-21,99589;-49,43765
6365817;35;355030;"UBS JARDIM ELEDY";"RUA SEBASTIAO ADVINCULA CUNHA";"JD ELEDY";-23,65225;-46,78474
6873286;35;355030;"UBS JARDIM LAPENNA";"RUA SERRA DA JURUOCA";"SAO MIGUEL PAULISTA";-23,48764;-46,45163
6903401;35;354910;"PSF DR SEBASTIAO JOSE RODRIGUES SAO JOAO DA BOA VISTA";"ESTRADA VICINAL JOAO BATISTA MERLIN";"JARDIM ITALIA";-21,96646;-46,81636
7128940;35;355030;"UBS JARDIM MIRIAM II";"AVENIDA CUPECE";"JARDIM PRUDENCIA";-23,65445;-46,66982
7260431;35;353890;"UNIDADE DE SAUDE DA FAMILIA DORIEL GONCALVES";"AVENIDA PREFEITO WALDEMAR PFEIFER";"JARDIM AMERICA";-21,99359;-49,45659
7707312;35;352990;"ESF VII FAU MIRACATU";"ESTRADA MUNICIPAL DO FAU";"FAU";-24,21072;-47,47779
9156739;35;355640;"UBS DR LAURO CORSI";"RUA ANTONIO JOAQUIM DA SILVA";"JD IRACEMA";-21,83598;-46,90867
9190937;35;354380;"ESF GENY C RODRIGUES";"RUA SAO LUIS";"CENTRO";-21,72482;-50,72278
9343148;35;355030;"UBS SEM TERRA";"RUA ARACY RONDON AMARANTE";"JARDIM SANTA LUCRECI";-23,44001;-46,74813
9881255;35;351300;"UBS JARDIM PETROPOLIS";"RUA DAS AMEIXEIRAS";"JD PETROPOLIS";-23,62264;-46,92746
9976825;35;354900;"UBS ARTUR JOSE DE OLIVEIRA";"RUA SANTA CATARINA";"CENTRO";-20,36116;-50,69814
9986898;35;355030;"UBS ELISA MARIA II DR CAMILO CRISTOFARO MARTINS";"AVENIDA GENERAL PENHA BRASIL";"JARDIM DOS FRANCOS";-23,3282;-46,3801
2038854;35;351600;"CENTRO DE SAUDE DE FLORIDA PAULISTA";"AVN JOSE FROIO";"CENTRO";-21,61694;-51,16865
6017770;35;355140;"DR LUIZ ANTONIO ARAUJO DIAS";"RUA BOAVENTURA VILLELA DOS REIS SERRA AZUL";"COHAB SEBASTIAO ZERB";-21,31029;-47,56325
7248172;35;354625;"ESTRATEGIA SAUDE DA FAMILIA SANTA CRUZ DA ESPERANCA";"RUA GILBERTO RODRIGUES XAVIER";"VILA SAO PAULO";-21,1724;-47,2514
2786982;35;355030;"UBS DOM JOAO NERY";"EST DOM JOAO NERY";"JARDIM NAZARE";-23,52199;-46,39935
2787237;35;355030;"UBS JARDIM CAMPOS";"RUA CRESCENTE";"ITAIM PAULISTA";-23,51232;-46,409
2790300;35;352980;"CENTRO DE SAUDE III E ESF LUIZ MERCADANTE";"RUA MARIA ELIDIA FERRAZ DE ARRUDA";"CENTRO";-22,4093;-48,45177
2791315;35;350680;"PAS PEDRO ALEXANDRINO BOCAINA";"RUA PRIMO BUDIM";"PEDRO ALEXANDRINO";-22,12532;-48,46288
3345815;35;352980;"ESF CARLOS ALVES MAMEDE";"RUA ORIDES SANTILI";"VILA SONIA";-22,40833;-48,45026
6269567;35;355030;"UBS ATUALPA GIRAO RABELO";"RUA AMBARE";"ITAIM PAULISTA";-23,5088;-46,39727
432628;35;351020;"UBSF JARDIM DA AMIZADE";"PAULO ROBERTO DE OLIVEIRA E SOUZA";"JARDIM DA AMIZADE";-23,97621;-48,36645
2054019;35;351020;"PSF TURVO DOS ALMEIDAS CAPAO BONITO";"BAIRRO TURVO DOS ALMEIDAS";"TURVO DOS ALMEIDAS";-23,88458;-48,21659
2067153;35;351020;"UBSF SEITE WATANABE NOVA CAPAO BONITO CAPAO BONITO";"JURANDIR CORREIA DE MORAIS";"VIL NOVA CAPAO BONIT";-24,00552;-48,33806
2090384;35;351210;"CENTRO DE SAUDE DE LARANJEIRAS COLOMBIA";"RUA QUATRO";"LARANJEIRAS";-20,171;-48,694
2090392;35;351210;"UNIDADE DE SAUDE DA FAMILIA II COLOMBIA";"RUA PAULO RAMOS DA NATIVIDADE";"CENTRO";-20,174;-48,691
4161815;35;352220;"SAE CTA ITAPECERICA DA SERRA";"AVENIDA FELIPE CALLIEIRA";"JARDIM TEREZA MARIA";-23,71597;-46,84877
5430542;35;354100;"CENTER ODONTO";"PRESIDENTE COSTA E SILVA";"BOQUEIRAO";-24,01123;-46,41453
7566670;35;350290;"UBS BENEDITO FERNANDES BOSQUE DOS EUCALIPTOS";"RUA ANTONIO LOPES DOS SANTOS";"BOSQUE DOS EUCALIPTO";-23,50445;-47,61518
2024144;35;353800;"UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA PINDAMONHANGABA";"AVENIDA PRINCESA DO NORTE";"CIDADE NOVA";-22,94444;-45,41306
2024225;35;353800;"UNIDADE DE SAUDE DA FAMILIA CAMPINAS PINDAMONHANGABA";"ESTRADA MUNICIPAL ALCIDES SOARES DE OLIVEIRA";"CAMPINAS";-22,96319;-45,41418
2024284;35;353800;"UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO PINDAMONHANGABA";"RODOVIA DOUTOR CAIO GOMES FIGUEIREDO";"BOM SUCESSO";-22,88705;-45,54543
2028107;35;350840;"POLICLINICA MILENA CIOLA BONFIM DE CABREUVA";"AVN PASCHOAL SANTI";"BONFIM";-23,27658;-47,06023
2028115;35;350840;"USF DO CENTRO HEMORGENES DE GODOY";"AV MARCIANO XAVIER DE OLIVEIRA";"CENTRO";-23,3099;-47,13074
2049430;35;352840;"II POSTO MUNICIPAL DE SAUDE BAIRRO CRISTAL MAIRINQUE";"CRISTAL";"CRISTAL";-23,4875;-47,25381
2061872;35;352840;"I POSTO MUNICIPAL DE SAUDE TRES LAGOINHAS MAIRINQUE";"AVENIDA BRASIL JAPAO";"TRES LAGOINHAS";-23,55975;-47,20043
3220443;35;350940;"ESF CRUZEIRO CAJURU";"RUA SANTA TEREZINHA";"CRUZEIRO";-21,27687;-47,29874
3284131;35;350840;"POLICLINICA WILSON FEDERZONI CABREUVA";"RUA ANDRELINO SPINA";"JACARE";-23,24627;-47,05402
4046889;35;350250;"ESF ITAGUACU";"AVENIDA ITAGUACU";"ITAGUACU";-22,85989;-45,25246
4938305;35;353800;"UNIDADE BASICA DE SAUDE MANTIQUEIRA";"RUA FRANCISCO JOSE DOS SANTOS ANTIGA 36";"RESIDENCIAL MANTIQUE";-22,88175;-45,36901
5388422;35;350250;"ESF SANTA LUZIA";"RUA PRIMEIRO DE MAIO";"SANTA LUZIA";-22,853;-45,2305
6190332;35;351890;"UBS CIRCA FERREIRA SOARES MATTOS";"RUA MANOEL CANDIDO DA SILVA";"CENTRO";-20,64882;-50,66176
7433670;35;350840;"USF PINHAL EMILIA STEPHANI SIMIONATO";"RUA PALMEIRAS";"PINHAL";-23,25635;-47,09463
7777019;35;353800;"UNIDADE DE SAUDE DA FAMILIA VALE DAS ACACIAS PINDAMONHAN";"AVENIDA DAS HORTENCIAS";"VALE DAS ACACIAS";-22,90837;-45,37538
2063271;35;350320;"SERVICO ESPECIAL DE SAUDE DE ARARAQUARA SESA ARARAQUARA";"RUA ITALIA";"CENTRO";-21,79378;-48,18019
2065304;35;350320;"CMSC JARDIM IGUATEMI DR KIMIKO YUTA";"RUA LOURENCO ROLFSEN";"JAD IGUATEMI";-21,83099;-48,14238
4050053;35;355030;"UBS CHACARA SANTANA";"RUA BALTAZAR DE SA";"CHACARA SANTANA";-23,6713;-46,74704
3007979;35;351907;"PENITENCIARIA III DE HORTOLANDIA";"ROD CAMPINASMOR KM 5";"JAD NOVO ANGULO";-22,85803;-47,22377
3007987;35;351907;"CENTRO DE DETENCAO PROVISORIA DE HORTOLANDIA";"ROD CAMPINAS MOR KM 5";"JD NOVO ANGULO";-22,85808;-47,22411
2022427;35;350610;"E S F DR JOAO CAMBAUVA";"RUA ANTONIO PAGANELI";"JARDIM AEROPORTO";-20,93094;-48,49541
2022443;35;350610;"E S F DR RAMIRO DE SOUZA LIMA";"RUA IRMA CRUCIFIXO";"RESIDENCIAL FURQUIM";-20,96175;-48,47189
2022745;35;350610;"E S F DR MOACYR CALDEIRA";"PRACA ABILIO MANOEL";"CENTRO";-20,94567;-48,4785
2073250;35;355580;"CS URANIA";"RUA CATANDUVA";"CENTRO";-20,25606;-50,63528
2748355;35;354620;"UBS DR JOSE TADEU MOURAO";"RUA GABRIEL FRANCISCO";"CENTRO";-22,13863;-47,45289
2791471;35;353670;"UNIDADE DE SAUDE DA FAMILIA JULIO BERTOLINI";"AV BRASIL";"MICHEL NEME";-22,34617;-48,77489
2791498;35;353670;"UNIDADE DE SAUDE DA FAMILIA LYDIA ROSIN ALVES";"RUA JOSE LEADRIM";"CIDADE NOVA";-22,35299;-48,77546
2791528;35;353670;"UNIDADE DE ATENCAO PRIMARIA SILVIA ADRIANA REGINATO PEREIRA";"RUA PEDRO DIAS BARBOSA";"DISTRITO VANGLORIA";-22,35212;-48,77546
2791544;35;353670;"UNIDADE DE SAUDE DA FAMILIA ESTEVAN MATURANA A SOBRINHO";"RUA VEREADOR CATARINO DOS SANTOS";"LEONOR MENDES DE BAR";-22,35191;-48,77489
3001415;35;355030;"CENTRO DE DETENCAO PROVISORIA DA CAPITAL CHACARA BELEM II";"AV CONDESSA ELIZABETH DE ROBIANO";"BELEM";-23,46758;-46,4563
3003302;35;351640;"HOSPITAL DE CUSTODIA E TRAT PSIQ PROF ANDRE TEIXEIRA LIMA";"RODOVIA LUIS CHAMA";"VILA RAMOS";-23,2103;-46,62657
3003507;35;353870;"CENTRO DE DETENCAO PROVISORIA DE PIRACICABA";"RODOVIA PIRACICABA LIMEIRA";"SANTA ROSA";-22,722;-47,647
3721965;35;354220;"ESF JARDIM EUROPA II DR ALCEU MELLOTTI";"RUA FRANCISCO RONCON";"NOVO EUROPA II";-22,22858;-50,88903
3842533;35;351770;"PSF NOSSA SENHORA DAS GRACAS GUARA";"RUA PRUDENTE DE MORAIS";"NOSSA SRA DAS GRACAS";-20,43686;-47,8315
4562178;35;354220;"ESF JARDIM NOVO EUROPA";"FRANCISCO RONCON";"NOVO EUROPA";-22,23046;-50,89125
5134714;35;353670;"UNIDADE DE SAUDE DA FAMILIA OSWALDO NACHBAR";"RUA RICIERI MAI";"MARIA ELENA";-22,35211;-48,77525
5856035;35;353670;"CENTRO DE ATENCAO E SAUDE A MULHER";"AVENIDA BERNARDINO FLORA FURLAN";"DISTRITO INDUSTRIAL";-22,3519;-48,77523
6070140;35;353670;"CTA PEDERNEIRAS";"RUA BENJAMIN MONTEIRO";"CENTRO";-22,3519;-48,77482
6769489;35;354220;"ESF PQ MARIA ADELINA DR JOSE BOARETTO FILHO";"AVENIDA JULIO LUCANT";"VILA GUACU";-22,23348;-50,89426
7889100;35;353580;"UNIDADE DE SAUDE DA FAMILIA SALVADOR RIBEIRO LEITE";"AVENIDA SAO PAULO";"SANTA HELENA";-23,44543;-48,87798
9035524;35;350940;"ESF CDHU CAJURU";"RUA CARLOS ANTONIO MONTI";"CONJUNTO HABITACIONA";-21,28557;-47,31097
9867430;35;351770;"UNIDADE DE ATENCAO PRIMARIA VILA MARIA";"CAPITAO DOMICIANO CRISTINO";"CENTRO";-20,4257;-47,8236
31089;35;352030;"UBS JOSE CARLOS MARTINS RIBEIRO";"RUA PAPA JOAO XVIII";"CENTRO";-24,70985;-47,55884
107298;35;351150;"UBS DA FAMILIA VILA SAO JOSE CERQUILHO";"RUA BAHIA";"VILA SAO JOSE";-23,16459;-47,73518
282650;35;351140;"CASA JOAO PAULO II";"SALIM ANTONIO CURIATI KM 21 500M";"AREA RURAL DE CERQUE";-23,05097;-49,13204
2042061;35;352030;"ESF ROCIO AEROPORTO";"AVENIDA MANOEL GONCALVES PIRES";"ROCIO";-24,71536;-47,5699
2042088;35;352030;"ESF ROCIO AREIA BRANCA";"RUA PEDRA BRANCA";"ROCIO";-24,70735;-47,56778
2050870;35;352400;"UBS DO BAIRRO CHAVE";"RUA FRANCISCO NAKAZATU";"SAO ROQUE DA CHAVE";-23,15295;-47,0582
2051958;35;355535;"UBS DE UBARANA";"RUA ARISTIDES ALVES DE LIMA";"CENTRO";-21,15903;-49,71378
2052067;35;354280;"UNIDADE INTEGRADA DE SAUDE RIBEIRA";"RUA FREDERICO DIAS BATISTA";"CENTRO";-24,65881;-49,00911
2062895;35;354323;"UBS II DO RIBEIRAO DOS INDIOS";"RUA JOAO DEFENDE";"CENTRO";-21,8385;-51,60064
2063018;35;353420;"CS DE ORINDIUVA";"AVENIDA FRANCISCO TOMAZ DE AQUINO";"CENTRO";-20,18415;-49,35267
2096706;35;354330;"UNIDADE DE SAUDE DA FAMILIA IV DIVISAO";"ESTRADA DO SONDALIA";"IV DIVISAO";-23,65844;-46,36869
2745984;35;352010;"ESF EVARISTO RODRIGUES NUNES";"RUA MANOEL PIGNATTI";"EVARISTO R NUNES";-20,0315;-47,74354
2746182;35;352010;"ESF VILA GOMES";"RUA PACIFICO PINHEIRO";"VILA GOMES";-20,03676;-47,73841
2747103;35;351400;"CENTRO DE SAUDE III DOBRADA";"RUA JOAO BERTONHA";"PORTAL DO SOL";-21,5186;-48,39233
2751291;35;352920;"USF ROSANGELA DE SOUZA";"RUA DONA HORTENCIA";"VIL EPAMINONDAS";-22,149;-51,172
3810984;35;354330;"UNIDADE BASICA DE SAUDE RIBEIRAO PIRES";"RUA VIRGILIO GOLA";"VILA ALBERTINA";-23,71153;-46,41121
4344596;35;354950;"ESF ALTO DA JUVENTUDE";"MAJOR JOAO SOARES";"ALTO DA JUVENTUDE";-20,59111;-47,6352
4637437;35;352400;"DANIELLE GINECOLOGIA E CLINICA MEDICA LTDA";"RUA ANTONIO POLI";"JD SAO VICENTE";-23,16265;-47,05912
4762711;35;351980;"WINEVALDE ROMA FILHO";"FLORISVALDO PEREIRA RODRIGUES";"ALFREDO VICENTE DE M";-20,34354;-49,19607
4954823;35;351400;"ESF 1";"AVENIDA FRANCISCO SCABELLO";"VILA NORBERTO";-21,51373;-48,39188
5611504;35;352920;"USF JANE DE PAULA OLIVEIRA";"RUA NICOLAU FALKEMBACH";"JARDIM PAULISTA";-22,149;-51,173
6668755;35;354950;"ESF JARDIM PRIMAVERA";"RUA LUIZ GONZAGA SIMEI";"JARDIM PRIMAVERA";-20,5931;-47,64789
6912214;35;355670;"UBS DR JOSE OSMAR MEIRELLES DOS SANTOS";"RUA AGENOR DE MATOS";"CAPELA";-23,03529;-46,97194
7212739;35;355640;"CENTRO DE ATENDIMENTO A MULHER ORDALIA DUZI MORAES";"RUA CAPITAO BELARMINO RODRIGUES PERES";"JARDIM PARAISO I";-21,83931;-46,89718
7344724;35;355670;"UBS BELA VISTA";"CUSTODIO LOPES PUGA";"CAPELA";-23,0484;-47,00998
7344732;35;355670;"UBS MANOEL MATHEUS NETO";"AVENIDA PRESIDENTE CASTELO BRANCO";"JD SAO MATHEUS";-23,02994;-46,98104
7385110;35;351160;"UNIDADE BASICA DE SAUDE DA FAMILIA DR MAURICIO";"AV 3 DE MAIO";"JARDIM ALVORADA";-23,22219;-47,9585
7446756;35;355320;"UNIDADE BASICA DE SAUDE JOAO ADAUTO VIDAL";"RUA ANTONIO SIMOES";"CENTRO";-21,12311;-48,45201
7800533;35;351980;"ESF II DE ICEM";"AVENIDA HORACIO BORGES DA SILVEIRA";"CENTRO";-20,34284;-49,19727
106577;35;353475;"UBS CELESTINO CARNIELO";"RUA ANTONIO MENDES CORADO";"CENTRO";-20,00617;-50,37974
135607;35;354000;"UBS VALDIR ALVES PEREIRA";"RUA DR MARIO ANDRADE BASTOS";"BANDEIRANTES";-22,1041;-50,18475
609161;35;355030;"IPE";"GUALAXO";"ACLIMACAO";-23,57145;-46,63794
844268;35;355030;"CLINICA REVELA DOR";"RUA FREI CANECA";"CONSOLACAO";-23,5588;-46,65826
924105;35;354420;"UNIDADE DE SAUDE DA FAMILIA SILMARA RODRIGUES DE PAULO";"RUA 10";"CENTRO";-19,98121;-49,68436
2024535;35;351340;"UNIDADE BASICA DE SAUDE CENTRO DE SAUDE";"R JOAQUIM DO PRADO";"CENTRO";-22,57355;-44,96456
2024608;35;351340;"ESF III VILA LOYELO";"R FIORI BIONDI";"VILA PAULO ROMEU";-22,56522;-44,96164
2027941;35;353200;"UBS SILVA COUTO";"ESTRADA MUNICIPAL DE MORUNGABA";"SILVA COUTO";-22,88103;-46,79133
2029324;35;353470;"UBS REGIAO OESTE DE OURINHOS";"RUA VEREADOR FELISMINO VIEIRA";"JD DAS PAINEIRAS";-22,96743;-49,89759
2037009;35;351750;"CENTRO ODONTOLOGICO DE GUAPIACU";"AVENIDA ABRAHAO JOSE DE LIMA";"CENTRO";-20,79727;-49,22097
2037033;35;353350;"UBS JARDIM SAO BENEDITO NOVO HORIZONTE";"AVN ANTONIO PEDRO TOMITAO";"JARDIM SAO BENEDITO";-21,47316;-49,20493
2044463;35;351840;"ESF VEREADOR ORLANDO PALANDI";"RUA PROF DINAH MOTTA RUNHA";"JAD DO VALE I";-22,77986;-45,18642
2044501;35;352940;"UBS SONIA MARIA";"RUA CARMEM MIRANDA";"JARDIM SONIA MARIA";-23,62893;-46,48034
2049090;35;351620;"UBS SAO SEBASTIAO";"RUA AMELIO BORGES CAMPOS";"VIL SAO SEBASTIAO";-20,52671;-47,42741
2049112;35;351620;"UBS AEROPORTO I";"CYRO EDUARDO ROSA FALEIROS";"AEROPORTO I";-20,57497;-47,36937
2055392;35;352660;"USF PINHEIROS";"RUA QUINTINO BOCAIUVA";"PINHEIROS";-22,53535;-44,88656
2058413;35;354970;"CENTRO DE REFERENCIA EM PEDIATRIA SJRIOPARDO";"RUA JULIO MESQUITA";"CENTRO";-21,59867;-46,88982
2061597;35;351620;"UBS SANTA TERESINHA FRANCA SP";"RUA FREI AGOSTINHO DA PIEDADE";"SANTA TERESINHA";-20,4992;-47,40145
2061600;35;351620;"UBS ANGELA ROSA FRANCA SP";"RUA ANGELA ROSA SCARABUCCI";"JD ANGELA ROSA";-20,54551;-47,38223
2061619;35;351620;"UBS PLANALTO FRANCA SP";"RUA OFELIA SOARES RUSSO";"JAD PLANALTO";-20,51704;-47,38649
2074672;35;350315;"UNIDADE BASICA DE SAUDE DE ARAPEI DR HAROLDO VIANA RODRIGUES";"RUA SERGIO ANTONIO GOMES VIANA";"CENTRO";-22,67016;-44,44799
2086115;35;353490;"CENTRO DE SAUDE II DE PACAEMBU";"AV STELIO MACHADO LOUREIRO";"ESPLANADA";-21,56686;-51,26093
2087685;35;351620;"NUCLEO SAUDE FAMILIA ESMERALDA";"RUA ANTONIO ALBINO SILVA";"JARDIM ESMERALDA";-20,54368;-47,45034
2090759;35;352170;"PSF AGROVILAS";"JOAO BATISTA SIQUEIRA FILHO";"ENGENHEIRO MAIA";-23,85988;-49,13708
2090791;35;352170;"PSF VILA DOM SILVIO ITABERA";"JOAQUIM PEDROSO DE OLIVEIRA";"VILA DOM SILVIO";-23,85976;-49,13723
2093596;35;351750;"ESFSB MI SILVIO CAMARGO JUNIOR";"RUA JERONIMO BORDION";"RESIDENCIAL GERMANO";-20,78898;-49,2248
2747782;35;351930;"PSF JARDIM CRUZADO II IBATE";"RUA BENEDITO BARRETO";"JARDIM CRUZADO";-21,93452;-48,0031
3138038;35;352710;"UBS DR NILTON NICOLAU NAUFAL REBOUCAS";"RUA ROSA MARIA ANGELICA";"PARQUE DOS TRABALHAD";-21,65781;-49,7522
3673316;35;355040;"UBS CENTRO SAO PEDRO";"MARIO SCAGNOLATO";"SAO JUDAS";-22,55833;-47,90182
3845915;35;351340;"ESF POSTO DE SAUDE ZONA RURAL";"ESTRADA VARZEA ALEGRE";"VARZEA ALEGRE";-22,58818;-45,01931
3882519;35;351340;"ESF IV NOVA CRUZEIRO";"R EUCLIDES MARTINS DE S ROCHA";"NOVA CRUZEIRO";-22,55957;-44,93488
4697189;35;352760;"UNIDADE BASICA DE SAUDE DR EMILIO SERAFIM LUIZ ANTONIO";"AVENIDADE SAUDADE";"JAIR VILA DOMINGOS";-21,55165;-47,70974
5355710;35;353070;"USF SUECIA";"AVENIDA EMILIA MARCH MARTINI";"JARDIM SUECIA";-22,36563;-46,94424
5490774;35;352940;"UBS KENNEDY";"RUA MARIO MILANEZZI";"JARDIM KENNEDY";-23,69076;-46,46213
5620341;35;355030;"UBS JARDIM MAGDALENA";"RUA VITORINO PALHARES";"J MAGDALENA";-23,66736;-46,79237
5720494;35;351840;"ESF DR ANTONIO CLARET SAMPAIO";"RUA THEREZA BARREIRA LEITE MOTTA";"JARDIM ESPERANCA";-22,78451;-45,17678
6074928;35;353090;"UNIDADE ESTRATEGIA DE SAUDE DA FAMILIA DE MOMBUCA";"RUA GERALDO PEDRO ARCANJO";"VILA NOVA";-22,92917;-47,56611
6083323;35;355030;"CENTRO DE DERMATOLOGIA DRA PEROLA GURFINKEL";"RUA SANTA JUSTINA";"VILA OLIMPIA";-23,59575;-46,67834
6612784;35;351620;"PENITENCIARIA DE FRANCA";"SIDNEY ROMEU DE ANDRADE";"CITY PETROPOLIS";-20,47275;-47,40912
6657621;35;351750;"CENTRO DE REABILITACAO GUAPIACU";"AVENIDA ABRAHAO JOSE DE LIMA";"CENTRO";-20,7969;-49,22131
7063326;35;355040;"PSF SAO DIMAS SAO PEDRO";"RUA JOSE ESTEVES";"SAO DIMAS";-22,552;-47,899
7116888;35;351750;"ESFSBMI ANTONIETA";"RUA JOAO ROMERO PERES";"JARDIM SAO JOSE";-20,78899;-49,23158
7280114;35;352060;"ESTRATEGIA DE SAUDE DA FAMILIA I ESF I";"AVENIDA ALZIRA SANTANA LEBRAO";"CENTRO";-22,17523;-51,25145
7491646;35;352044;"EMULTI ILHA SOLTEIRA";"ALAMEDA RIO DE JANEIRO";"ZONA SUL";-20,43039;-51,34199
7868766;35;352710;"USF BOM VIVER PADRE NORBERTO MASSARU KONDO";"RUA JOSE PASTORELLO";"BOM VIVER";-21,67242;-49,78576
9010300;35;353680;"UNIDADE BASICA DE SAUDE DR JORGE HIRODI ORITA";"RUA BERNARDINO DE LIMA PAES";"CENTRO";-22,79676;-46,44363
9242163;35;351300;"KRESKI";"AVENIDA ESTACIO DE SA";"GRANJA VIANA";-23,58372;-46,87082
9650822;35;354580;"UNIDADE BASICA DE SAUDE ELIAS DAVID FERNANDES";"ARTUR AMARAL";"JARDIM MIGUEL CLAUDI";-22,74369;-47,41873
9670386;35;351340;"ESF VI LAGOA DOURADA";"RUA PADRE NATAL DE ROSAS";"LAGOA DOURADA";-22,56278;-44,97254
9750371;35;355030;"ELUDICAR SERVICOS MEDICOS";"RUA PROFESSOR CARLOS REIS";"PINHEIROS";-23,5701;-46,69691
