"COMP";"REGIAO";"UF";"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";"LEITOS_EXISTENTES";"LEITOS_SUS";"UTI_TOTAL_EXIST";"UTI_TOTAL_SUS";"UTI_ADULTO_EXIST";"UTI_ADULTO_SUS";"UTI_PEDIATRICO_EXIST";"UTI_PEDIATRICO_SUS";"UTI_NEONATAL_EXIST";"UTI_NEONATAL_SUS";"UTI_QUEIMADO_EXIST";"UTI_QUEIMADO_SUS";"UTI_CORONARIANA_EXIST";"UTI_CORONARIANA_SUS"
202411;"SUDESTE";"SP";"VARGEM GRANDE DO SUL";;2081903;"HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL";"HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA NOSSA SENHORA APARECIDA";61;;"SANTANA";13880000;"(19)36419300 3641533";"hospcar@uol.com.br";50;31;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CAMPINAS";;2081938;"HOSPITAL SANTA TEREZA";"CLINICA PIERRO LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA BERNARDINO DE CAMPOS";804;;"CENTRO";13010151;"19-37334333";"adm@hospitalsantatereza.com.br";181;0;35;0;20;0;5;0;10;0;0;0;0;0
202411;"SUDESTE";"SP";"CAMPINAS";;2081946;"CASA DE SAUDE";"HOSPITAL VERA CRUZ S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"PRACA DR TOFFOLI";28;;"BOSQUE";13015240;"(19)37343288";"cadastro.doc@hospitalveracruz.com.br";134;0;28;0;20;0;8;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2081970;"HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA";"SECRETARIA MUNICIPAL DA SAUDE";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"FRANCISCO DE PAULA QUINTANILHA RIBEIRO";860;;"JABAQUARA";4330902;;;207;198;42;33;30;21;8;8;4;4;0;0;0;0
202411;"SUDESTE";"SP";"BORBOREMA";;2081989;"HOSPITAL SAO SEBASTIAO DE BORBOREMA";"ASSOCIACAO DE PROTECAO E ASSIST A MATERN E INF DE BORBOREMA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA PEDRO JOSE DOS PASSOS";400;;"JARDIM PRIMAVERA";14955000;"(16)32661011";"hospitalborborema@yahoo.com.br";26;16;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CARDOSO";;2082071;"SANTA CASA DE CARDOSO";"IRMANDADE DA STA CASA LEONOR MENDES DE BARROS DE CARDOSO";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA EMILIO FERNANDES BILAR";1650;;"CENTRO";15575076;"(17)34531059/1233";"stacasa.cardoso@hotmail.com";31;10;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"APIAI";;2082098;"HOSPITAL DR ADHEMAR DE BARROS APIAI";"ASSOCIACAO BENEFICENTE DE APIAI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA PRIMEIRO DE MAIO";336;;"CENTRO";18320000;"(15)35521266";"hospital@abasaude.org";51;45;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SOROCABA";;2082101;"HOSPITAL MODELO SOROCABA";"NOTRE DAME INTERMEDICA SAUDE S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA AFONSO PEDRAZZI";180;;"TRUJILO";18060450;"(15) 3212-7600";"beatriz.oliveira@intermedica.com.br";93;0;20;0;10;0;0;0;10;0;0;0;0;0
202411;"SUDESTE";"SP";"CAMPINAS";;2082128;"HOSPITAL E MATERNIDADE CELSO PIERRO";"SOCIEDADE CAMPINEIRA DE EDUCACAO E INSTRUCAO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV JOHN BOYD DUNLOP";"S/N";;"JD IPAUSSURAMA";13060904;"(19)33438466";"carlos-mattos@hospitalda.puc-campinas.com.br";347;213;84;44;39;20;10;7;15;12;0;0;20;5
202411;"SUDESTE";"SP";"AMERICANA";;2082179;"HOSPITAL SAO FRANCISCO DE AMERICANA";"ASSOCIACAO AMERICANENSE DE SAUDE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRC FRANCISCO MATARAZZO";60;;"VILA GALO";13466319;"(19) 3475 9901";"vanda@hsfamericana.com.br";105;7;25;2;15;0;4;0;6;2;0;0;0;0
202411;"SUDESTE";"SP";"RIBEIRAO PRETO";;2082187;"HOSPITAL DAS CLINICAS FAEPA RIBEIRAO PRETO";"FUND DE APOIO AO ENSINO PESQ E ASSISTENCIA HCFMRPUSP";"E";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"CAMPUS UNIVERSITARIO";"S/N";;"MONTE ALEGRE";14048900;"016 36021000";;883;847;118;118;72;72;24;24;20;20;2;2;0;0
202411;"SUDESTE";"SP";"AMPARO";;2082195;"BENEFICENCIA PORTUGUESA DE AMPARO";"BENEFICENCIA PORTUGUESA DE AMPARO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA BERNADINO DE CAMPOS";207;;"CENTRO";13900907;"(19)38074999";"faturamento01@bpdeamparo.com.br";43;11;2;0;2;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BARUERI";;2082209;"PS E MATERNIDADE NAIR FONSECA LEITAO ARANTES";"PREFEITURA MUNICIPAL DE BARUERI";"M";21;"PRONTO SOCORRO ESPECIALIZADO";1244;"HOSPITAL_PÚBLICO";"RUA PROF JOAO DA MATTA E LUZ";262;;"CENTRO";6401120;"(11) 4199-3196";"saude.scnes@barueri.sp.gov.br";114;114;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2082225;"HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"AV ELISIO TEIXEIRA LEITE";6999;;"PARADA DE TAIPAS";2810000;"(11) 39730492";"expediente@hgt.org.br";264;247;30;29;10;10;14;13;6;6;0;0;0;0
202411;"SUDESTE";"SP";"GUARULHOS";;2082276;"CASAS ANDRE LUIZ GUARULHOS";"CENTRO ESPIRITA NOSSO LAR CASAS ANDRE LUIZ";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AV ANDRE LUIZ";723;"ED I II III IV";"PICANCO";7082050;"(11) 6457-7733";"casasandreluiz@casasandreluiz.org.br";600;600;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO SEBASTIAO DA GRAMA";;2082284;"SANTA CASA DE GRAMA";"SANTA CASA DE MISERICORDIA DE GRAMA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN NOVE DE JULHO";286;;"CENTRO";13790000;"(19)36461166";"santacmgrama@gmail.com.br";30;26;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2082292;"HOSPITAL LACAN";"SPDM ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA JOSE ODORIZZI";620;;"ASSUNCAO";9810000;"(11)43535400";"gustavo.barros@hospitallacan.spdm.org.br";185;0;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CASA BRANCA";;2082306;"SANTA CASA DE CASA BRANCA";"SANTA CASA DE MISERICORDIA DE CASA BRANCA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRC DR CARVALHO";204;;"CENTRO";13700031;"(19)36719100";;35;27;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2082314;"HOSP ALBERT SABIN";"LAPA ASSISTENCIA MEDICA LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA BRIGADEIRO GAVIAO PEIXOTO";123;;"LAPA";5078000;"(11)38384655";"a.eva@hasabin.com.br";78;0;27;0;18;0;0;0;0;0;0;0;9;0
202411;"SUDESTE";"SP";"PORTO FERREIRA";;2082322;"HOSPITAL DONA BALBINA";"IRMANDADE DE MISERICORDIA DE PORTO FERREIRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR CARLINDO VALERIANI";337;;"CENTRO";13660000;"(19) 3589-5500";"relacionamentos@hospitaldonabalbina.com.br";61;37;6;4;6;4;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO CAETANO DO SUL";;2082330;"HOSPITAL NOSSA SENHORA DE FATIMA";"SOCIEDADE PORTUGUESA BENEFICENCIA DE SAO CAETANO DO SUL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"NOSSA SENHORA DE FATIMA";497;;"SANTA PAULA";9540901;;;189;0;23;0;16;0;3;0;4;0;0;0;0;0
202411;"SUDESTE";"SP";"MAUA";;2082349;"HOSPITAL DE CLINICAS DR RADAMES NARDINI";"MUNICIPIO DE MAUA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"REGENTE FEIJO";166;;"VILA BOCAINA";9310640;"11 26665400";"contabilidade@fuabc.org.br";231;231;39;39;29;29;0;0;10;10;0;0;0;0
202411;"SUDESTE";"SP";"BEBEDOURO";;2082381;"HOSPITAL MUNICIPAL DE BEBEDOURO JULIA PINTO CALDEIRA";"PREFEITURA MUNICIPAL DE BEBEDOURO";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA RAUL FURQUIM";2010;;"JARDIM JULIA";14706045;"(17) 3344-8100";"dms.dirdms@bebedouro.sp.gov.br";37;37;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CHAVANTES";;2082438;"SANTA CASA DE CHAVANTES";"SANTA CASA DE MISERICORDIA DE CHAVANTES";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA MARIA FERREIRA";22;;"CENTRO";18970029;"(14)33421866";"santacasachavantes@hotmail.com";51;30;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ADAMANTINA";;2082446;"CLINICA NOSSO LAR";"ASSOCIACAO DE REPOUSO NOSSO LAR";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA HERMENEGILDO LOPES PEDROSO";500;;"VILA JARDIM";17805262;"18 3521 1984";"clinicaadt@uol.com.br";85;85;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"TUPA";;2082454;"CASA DA CRIANCA DE TUPA";"CASA DA CRIANCA DE TUPA";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA JOAO JOSE SABONGI";495;;"VILA INDEPENDENCIA";17604310;"(14)3404-1070";"ccriancaaih@unisite.com.br";210;210;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"LEME";;2082462;"HOSPITAL UNIMED LEME";"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"DR JAMBEIRO COSTA";1530;;"VILA EROISE";13610236;"19 35734910";"kety@unimedararas.com.br";33;0;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ARARAS";;2082470;"HOSPITAL SAO LEOPOLDO MANDIC";"ASSOCIACAO SAO LEOPOLDO MANDIC SLMANDIC";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV PADRE ALARICO ZACHARIAS";1253;;"BELVEDERE";13601200;"(19)35433211";"contabilidade@hospitalslmandic.com.br";182;128;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BERNARDINO DE CAMPOS";;2082497;"SANTA CASA HOSPITAL JESUS MARIA JOSE";"INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE INSAUDE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"OLIMPIO DA SILVEIRA";54;;"VILA CORONEL ALBINO";18960000;"14 33461100";"SERTECO.ADM@UOL.COM.BR";27;27;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"PARAGUACU PAULISTA";;2082519;"SANTA CASA DE PARAGUACU PAULISTA";"SANTA CASA DE MISERICORDIA DE PARAGUACU PAULISTA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA CARAMURU";568;;"CENTRO";19700023;"(18)3611133";"stacasappta@netonne.com.br";113;89;17;16;17;16;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ARARAQUARA";;2082527;"SANTA CASA DE ARARAQUARA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE ARARAQUARA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV JOSE BONIFACIO";794;;"CENTRO";14801150;"(16)33032999";"provedoria@santacasaararaquara.com.br";211;182;25;24;25;24;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2082535;"HOSPITAL SANTA RITA";"CASA DE SAUDE SANTA RITA S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA CUBATAO";1190;;"VILA MARIANA";4013004;1159086000;"gomes@hospitalsantarita.com.br";132;0;12;0;12;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"IBIRA";;2082551;"SANTA CASA DE IBIRA";"SANTA CASA DE MISERICORDIA DE IBIRA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV JOSE BUENO CAVALHEIRO";600;;"CENTRO";15860023;"(17)35511311";"santacasadeibira@hotmail.com";27;9;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"OSVALDO CRUZ";;2082586;"SANTA CASA DE MISERICORDIA DE OSVALDO CRUZ";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE OSVALDO CRUZ";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV PRESIDENTE VARGAS";1;;"CENTRO";17700000;"(18)35299558";"scoc.adm @terra.com.br";72;58;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO CAETANO DO SUL";;2082594;"COMPLEXO HOSPITALAR MUNICIPAL";"PREFEITURA MUNICIPAL DE SAO CAETANO DO SUL";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA SAO PAULO";1840;;"STA PAULA";9540430;"(11)42288000";;180;167;39;35;20;20;10;6;9;9;0;0;0;0
202411;"SUDESTE";"SP";"MIRASSOL";;2082608;"HOSPITAL HB SAUDE";"HB SAUDE PRESTACAO SERVICOS MEDICOS LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"AVA ELIEZER MAGALHAES";2507;;"JAD MARILU";15135070;"(17)2433000";"roni.bento@hbsaude.com.br";33;0;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2082624;"HOSPITAL JAPONES SANTA CRUZ";"SOCIEDADE BRASILEIRA E JAPONESA DE BENEFICIENCIA SANTA CRUZ";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"R SANTA CRUZ";398;;"VILA MARIANA";4122000;"(11)50802000";"coordclinica@hospitalsantacruz.com";168;30;30;10;30;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BARRA BONITA";;2082632;"HOSPITAL E MATERNIDADE SAO JOSE BARRA BONITA";"ASSOCIACAO DO HOSPITAL E MATERNIDADE SAO JOSE BARRA BONITA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA 14 DE DEZEMBRO";490;;"JARDIM VISTA ALEGRE";17340104;"(14) 3604 7114";"comercial@hsjbarrabonita.com.br";58;36;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"IBITINGA";;2082640;"SANTA CASA DE CARIDADE E MATERNIDADE IBITINGA";"SANTA CASA DE CARIDADE E MATERNIDADE DE IBITINGA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DOMINGOS ROBERT";1090;;"CENTRO";14940064;"(16)33527711";"hospital@santacasaibitinga.com";107;66;10;9;10;9;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"NOVA GRANADA";;2082659;"SANTA CASA DE NOVA GRANADA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE NOVA GRANADA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN HILDEBERTO DE ALBUQUERQUE FERREIRA";1271;;"CENTRO";15440000;"(17) 32625100";"santacasa@granadanet.com.br";62;31;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MONTE APRAZIVEL";;2082667;"SANTA CASA DE MONTE APRAZIVEL";"IRMANDADE STA CASA DE MISERICORDIA DE MONTE APRAZIVEL";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SAO JOAO";729;;"CENTRO";15150000;"(17)32751718";"susmta@uol.com.br";80;30;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ARACATUBA";;2082675;"ASSOCIACAO DE AMPARO AO EXCEPCIONAL RITINHA PRATES";"ASSOCIACAO DE AMPARO AO EXCEPCIONAL RITINHA PRATES";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA WANDENKOLK";2606;;"PLANALTO";16075050;"(18)3117-3627";"dp@ritinhaprates.org.br";86;86;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ANDRADINA";;2082691;"SANTA CASA DE ANDRADINA";"IRMANDADE DA SANTA CASA DE ANDRADINA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"GUANABARA";730;;"CENTRO";16901000;;;106;69;10;10;10;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO ROQUE";;2082721;"HOSPITAL E MATERNIDADE SOTERO DE SOUZA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO ROQUE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SANTA ISABEL";186;;"VILA MARQUES";18130565;"11 4719-9360";"administracao@santacasasr.com.br";70;70;8;8;8;8;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ANGATUBA";;2082748;"HOSPITAL ANGATUBA";"IRMANDADE DA SANTA CASA DE ANGATUBA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRC LEVY LISBOA";1202;;"CENTRO";18240000;"(15)32551055";"diretoria@santacasadeangatuba.com.br";57;54;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SALTO GRANDE";;2082756;"SANTA CASA DE SALTO GRANDE";"HOSPITAL E MAT SAO SEBASTIAO STA CASA MIS SALTO GRANDE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA OLIMPIO PIMENTEL";419;;"CENTRO";19920017;"(14)3378-1144";;34;22;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"CESARIO LANGE";;2082780;"BENEFICENCIA HOSPITALAR DE CESARIO LANGE";"BENEFICENCIA HOSPITALAR DE CESARIO LANGE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA SAO PAULO";340;;"VILA BRASIL";18285000;"(15)32461628";"admbhcl@hotmail.com";27;23;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"DIVINOLANDIA";;2082810;"CONDERG HOSPITAL REGIONAL DE DIVINOLANDIA";"CONSORCIO DE DESENVOLVIMENTO REG DE GOV DE SJDA BOA VISTA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVN LEONOR MENDES DE BARROS";626;;"CENTRO";13780000;"19 3663-8000";"conderg@conderg.org.br";186;186;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"SAO PAULO";;2082829;"HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO";"PREFEITURA DO MUNICIPIO DE SAO PAULO";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"ALAMEDA RODRIGO DE BRUM";1989;;"VILA PARANAGUA";3807230;"(11)33948030";"VOSILVA@PREFEITURA.SP.GOV.BR";286;256;50;44;30;30;10;6;10;8;0;0;0;0
202411;"SUDESTE";"SP";"OLIMPIA";;2082845;"SANTA CASA DE OLIMPIA";"SANTA CASA DE MISERICORDIA DE OLIMPIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SIRIA";139;;"JARDIM ALVARO BRITO";15400071;"(17) 32792244";;81;50;7;5;7;5;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"BATATAIS";;2082853;"HOSPITAL MAJOR ANTONIO CANDIDO BATATAIS";"SANTA CASA DE MISERICORDIA ASILO DOS POBRES DE BATATAIS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR MANOEL FURTADO";235;;"CENTRO";14300033;"(16)36601444";"admin@santacasabatatais.com.br";141;108;8;7;8;7;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"GUARULHOS";;2082861;"HOSP MUNICIPAL DE URGENCIAS HMU";"PREFEITURA MUNICIPAL DE GUARULHOS";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA TIRADENTES";3392;;"BOM CLIMA";7196000;1124757422;"HMU@GUARULHOS.SP.GOV.BR";109;109;10;10;10;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"RIO CLARO";;2082888;"SANTA CASA DE RIO CLARO";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE RIO CLARO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA 2";297;;"CENTRO";13500330;"(19) 3535-7000";"secretaria@santacasaderioclaro.com.br";200;136;28;17;20;10;2;2;6;5;0;0;0;0
202411;"SUDESTE";"SP";"CARAGUATATUBA";;2082926;"CASA DE SAUDE STELLA MARIS";"INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MIGUEL VARLEZ";980;;"CAPUTERA";11660650;"012 4221866";;171;121;30;30;20;20;0;0;10;10;0;0;0;0
202411;"SUDESTE";"SP";"TAGUAI";;2082934;"SANTA CASA DE MISERICORDIA DE TAGUAI";"SANTA CASA DE MISERICORDIA DE TAGUAI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"JOAO CARNIATO";90;;"CENTRO";18890037;;;30;25;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MACATUBA";;2082942;"SANTA CASA DE MACATUBA";"IRMANDADE DA SANTA CASA DE MACATUBA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA CARLOS GOMES";654;;"CENTRO";17290013;"(14)3298-9200";"financeiro@santacasamacatuba.com.br";31;18;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"TAIUVA";;2082985;"HOSPITAL MUNICIPAL SANTO ANTONIO";"PREFEITURA MUNICIPAL DE TAIUVA";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"PRACA PEDRO LUIZ PEDRINHO FURLAN";17;;"CENTRO";14720000;"(16)3246-1333";"hptaiuva@montealto.net";4;4;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"MIRANDOPOLIS";;2083019;"HOSPITAL ESTADUAL DE MIRANDOPOLIS DR OSWALDO BRANDI FARIA";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"AVN DR RAUL DA CUNHA BUENO";585;;"CENTRO";16800000;"(18)37011611";"hem-diretoria@saude.sp.gov.br";100;100;10;10;10;10;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"PEREIRA BARRETO";;2083027;"SANTA CASA DE MISERICORDIA DE PEREIRA BARRETO";"SANTA CASA DE MISERICORDIA DE PEREIRA BARRETO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DERMIVAL FRANCESCHI";505;;"VILA CARVALHO";15370450;"(18)37044155";"santacasaperbar@bol.com.br";56;50;0;0;0;0;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"APARECIDA";;2083051;"SANTA CASA DE APARECIDA";"SANTA CASA DE MISERICORDIA DE APARECIDA";"E";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BARAO DO RIO BRANCO";470;;"CENTRO";12570000;"(12)3104-5555";"faturamento@scma.org.br";101;58;9;9;9;9;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"JAU";;2083086;"HOSPITAL AMARAL CARVALHO JAU";"FUNDACAO DR AMARAL CARVALHO";"E";7;"HOSPITAL ESPECIALIZADO";3069;"HOSPITAL_FILANTRÓPICO";"RUA DONA SILVERIA";150;"CAIXA POSTAL 1038";"CHAC BRAZ MIRAGLIA";17210080;"(14)36021200";"cristina.moro@amaralcarvalho.org.br";315;245;29;25;29;25;0;0;0;0;0;0;0;0
202411;"SUDESTE";"SP";"ASSIS";;2083094;"HOSPITAL REGIONAL DE ASSIS";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"SYMPHRONIO A DOS SANTOS";"S/N";;"CENTRO";19814015;"(18)3302-6055";;124;124;22;22;10;10;3;3;9;9;0;0;0;0
202411;"SUDESTE";"SP";"MARILIA";;2083116;"SANTA CASA DE MARILIA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE MARILIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA VICENTE FERREIRA";828;;"CASCATA";17515900;"014-34025555";"SECRETARIA@SANTACASAMARILIA.COM.BR";195;96;39;21;25;14;6;2;4;3;0;0;4;2
